record_id,object_type,item,surface_form,canonical_anchor_provisional,canonicalization_status,canonicalization_basis,pos_provisional,a1_inclusion_status,source_layer,source_id_primary,phase_origin,regional_status,region_scope,productive_default,cognate_status,english_anchor,orthographic_transparency,phonological_transparency_estimate,semantic_overlap,false_friend_risk,known_multi_assertion_or_sense_split,sense_count_status,curriculum_research_view,product_clearable_view_status,count_surface_form,count_mwu,count_named_entity,count_abbreviation,notes,curriculum_version
7G-MWU-0062,MWU_CHUNK,ver la televisión,,ver la televisión,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0063,MWU_CHUNK,ver una película,,ver una película,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0064,MWU_CHUNK,escribir un mensaje electrónico,,escribir un mensaje electrónico,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0065,MWU_CHUNK,escribir una carta,,escribir una carta,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0066,MWU_CHUNK,escribir una postal,,escribir una postal,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0067,MWU_CHUNK,guión bajo,,guión bajo,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0068,MWU_CHUNK,leer un periódico,,leer un periódico,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0069,MWU_CHUNK,página web,,página web,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0070,MWU_CHUNK,teléfono fijo,,teléfono fijo,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0071,MWU_CHUNK,teléfono móvil,,teléfono móvil,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0072,MWU_CHUNK,aire acondicionado,,aire acondicionado,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0073,MWU_CHUNK,alquilar un apartamento,,alquilar un apartamento,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0074,MWU_CHUNK,alquilar un piso,,alquilar un piso,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0075,MWU_CHUNK,bien comunicado,,bien comunicado,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0076,MWU_CHUNK,calefacción central,,calefacción central,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0077,MWU_CHUNK,calefacción individual,,calefacción individual,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0078,MWU_CHUNK,comprar un apartamento,,comprar un apartamento,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0079,MWU_CHUNK,comprar un piso,,comprar un piso,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0080,MWU_CHUNK,cuarto de baño,,cuarto de baño,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0081,MWU_CHUNK,mal comunicado,,mal comunicado,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0082,MWU_CHUNK,sala de estar,,sala de estar,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0083,MWU_CHUNK,tener ascensor,,tener ascensor,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0084,MWU_CHUNK,tener teléfono,,tener teléfono,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0085,MWU_CHUNK,vender un apartamento,,vender un apartamento,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0086,MWU_CHUNK,vender un piso,,vender un piso,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0087,MWU_CHUNK,vivir en un apartamento,,vivir en un apartamento,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0088,MWU_CHUNK,vivir en un piso,,vivir en un piso,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0089,MWU_CHUNK,vivir en una casa,,vivir en una casa,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0090,MWU_CHUNK,cambiar dinero,,cambiar dinero,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0091,MWU_CHUNK,pagar con tarjeta,,pagar con tarjeta,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0092,MWU_CHUNK,estar enfermo,,estar enfermo,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0093,MWU_CHUNK,estar malo,,estar malo,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0094,MWU_CHUNK,ir al hospital,,ir al hospital,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0095,MWU_CHUNK,ir al médico,,ir al médico,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0096,MWU_CHUNK,lavarse el pelo,,lavarse el pelo,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0097,MWU_CHUNK,lavarse la cara,,lavarse la cara,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0098,MWU_CHUNK,lavarse las manos,,lavarse las manos,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0099,MWU_CHUNK,lavarse los dientes,,lavarse los dientes,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0100,MWU_CHUNK,comprar un billete de ida,,comprar un billete de ida,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0101,MWU_CHUNK,comprar un billete de ida y vuelta,,comprar un billete de ida y vuelta,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0102,MWU_CHUNK,estación de autobuses,,estación de autobuses,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0103,MWU_CHUNK,estación de metro,,estación de metro,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
7G-MWU-0104,MWU_CHUNK,estación de tren,,estación de tren,MWU_CANONICAL_PROVISIONAL,EXACT_PHASE6_RECONSTRUCTION,MWU,A1_CORE_NORMATIVE,6A_NOCIONES_ESPECIFICAS,PCIC-09,6A_NOCIONES_ESPECIFICAS,,,,NOT_ASSESSED_FOR_MWU_IN_7D,,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NOT_ASSESSED,NO,MWU_SENSE_NORMALIZATION_PENDING_PHASE14,INCLUDED,LEGAL_REVIEW_REQUIRED_NOT_CERTIFIED_FOR_REDISTRIBUTION,0,1,0,0,,1.20
