record_id,record_type,source_id,source_name,source_type,declared_level_scope,domain,item,item_type,attestation_granularity,baseline_presence,baseline_status,baseline_pos,pcic_conflict_status,pedagogical_signal,evidence_gate_before,evidence_gate_after,independent_source_count,baseline_action,promotion_allowed,review_status,notes,source_url,curriculum_version
TRI-A1-146,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gustos,interesar,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,NO_EXPLICIT_A1_LEXICAL_ASSERTION_ESTABLISHED,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,"Cervantes course implementation uses interesar, but current A1 lexical baseline has no exact lexeme assertion.",https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-147,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Movilidad,ir,LEXEME,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,VERB,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-148,ITEM_AGGREGATE,PED-05,Universitat de Barcelona — Lengua española A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,me,PRONOUN,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,CLITIC,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,,1.18
TRI-A1-149,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,mi,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,FUNCTION_WORD,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-150,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Cantidad,muchos,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,QUANT,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-151,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Ocio/recomendación,necesitar + infinitivo,PATTERN,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,NO_EXPLICIT_A1_EVIDENCE_IN_CURRENT_NORMATIVE_LEDGER,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Editorial A1 signal only; normative A1 evidence not established.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-152,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,ni,FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,CONJ_CONNECTOR,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-153,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,nuestro,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,POSSESSIVE_DET,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-154,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,o,FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,CONJ_CONNECTOR,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-155,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,pero,FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,CONJ_CONNECTOR,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-156,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Cantidad,pocos,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,QUANT,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-157,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gustos,preferir,LEXEME,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,VERB,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-158,ITEM_AGGREGATE,PED-11,AIL Español — City vocabulary A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Ciudad,semáforo,LEXEME,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,NO_A1_ASSERTION_FOUND_IN_AUDITED_PCIC_SPECIFIC_NOTIONS,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Previously stress-tested; no explicit PCIC A1 assertion found.,https://ailespanol.com/learning-resources/spanish-city-vocabulary-a1-exercise/,1.18
TRI-A1-159,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Planes/vacaciones,soler + infinitivo,PATTERN,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,NO_EXPLICIT_A1_EVIDENCE_IN_CURRENT_NORMATIVE_LEDGER,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Editorial A1 signal only; normative A1 evidence not established.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-160,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,su,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,POSSESSIVE_DET,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-161,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Compras,supermercado,LEXEME,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,NOUN,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-162,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,también,FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,ADV_QUANT,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-163,ITEM_AGGREGATE,PED-05,Universitat de Barcelona — Lengua española A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,te,PRONOUN,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,KNOWN_PEDAGOGICAL_VS_PCIC_GRAMMAR_SCOPE_CONFLICT,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Existing source registry records a university A1 program broader than the strict PCIC A1 extraction for OI pronouns.,,1.18
TRI-A1-164,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Ocio/recomendación,tener que + infinitivo,PATTERN,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,EXPLICIT_A2_IN_PCIC_FUNCTIONS,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Existing Phase 6C audit records tener que + infinitivo in A2 in the relevant function page.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-165,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Ocio,tiempo libre,MWU_OR_LABEL,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,EXPLICIT_A2_IN_PCIC_OCIO,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,PCIC Ocio places tiempo libre in A2.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-166,ITEM_AGGREGATE,PED-12,Instituto Cervantes Manchester — Inicial 1/2 (A1.1/A1.2),CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Gramática,tu,LEXEME_OR_FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,POSSESSIVE_DET,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-167,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Viajes,vacaciones,LEXEME,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,NOUN,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-168,ITEM_AGGREGATE,PED-04,Edinumen — Hablamos Compacto A1,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Planes/vacaciones,volver a + infinitivo,PATTERN,AGGREGATED_EXACT_ITEM_SIGNAL,NO,,,NONE_IDENTIFIED,SINGLE_SOURCE_PEDAGOGICAL_SIGNAL,E0_OR_UNRESOLVED,E1_PEDAGOGICAL_ATTESTATION_ONLY,1,REVIEW_ONLY_NO_PROMOTION,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf,1.18
TRI-A1-169,ITEM_AGGREGATE,PED-02,JUNTXS — University of Queensland,CROSS_SOURCE_AGGREGATE,MIXED_A1/A1-A2,Discurso/Conexión,y,FUNCTION_WORD,AGGREGATED_EXACT_ITEM_SIGNAL,YES,A1_CORE_NORMATIVE,CONJ_CONNECTOR,NONE_IDENTIFIED,SINGLE_SOURCE_BASELINE_CORROBORATION,E3,E3_A1_NORMATIVE_OR_EXISTING,1,KEEP_BASELINE,NO,AGGREGATED,Independent pedagogical convergence is an audit signal only; it does not redefine the PCIC A1 boundary.,https://uq.pressbooks.pub/introspanish/,1.18
TRI-A1-170,DOMAIN_AGGREGATE,PED-02;PED-04;PED-09;PED-12;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Identidad personal,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,5,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://uq.pressbooks.pub/introspanish/ | https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-171,DOMAIN_AGGREGATE,PED-02;PED-04;PED-10;PED-12;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Ocio,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,5,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://uq.pressbooks.pub/introspanish/ | https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-172,DOMAIN_AGGREGATE,PED-04;PED-06;PED-10;PED-12;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Relaciones personales,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,5,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-173,DOMAIN_AGGREGATE,PED-04;PED-10;PED-12;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Alimentación,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,4,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-174,DOMAIN_AGGREGATE,PED-04;PED-06;PED-10;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Compras,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,4,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.eur.nl/en/education/language-training-centre/spanish/spanish-a1-beginners | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-175,DOMAIN_AGGREGATE,PED-04;PED-10;PED-12;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Vida cotidiana,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,4,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-176,DOMAIN_AGGREGATE,PED-04;PED-10;PED-12,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Ciudad,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,3,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-177,DOMAIN_AGGREGATE,PED-04;PED-10;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Viajes,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,3,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-178,DOMAIN_AGGREGATE,PED-04;PED-12,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Gustos,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,2,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-179,DOMAIN_AGGREGATE,PED-09;PED-10,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Tiempo,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,2,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html | https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1,1.18
TRI-A1-180,DOMAIN_AGGREGATE,PED-09;PED-12,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Trabajo,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,2,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.cfp.upv.es/formacion-permanente/curso/elementary-spanish-a1_103416.html | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_1.htm | https://manchester.cervantes.es/es/cursos_espanol/cursos_generales/inicial/cursos_inicial_2.htm,1.18
TRI-A1-181,DOMAIN_AGGREGATE,PED-10;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Transporte,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,2,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://www.uni-paderborn.de/en/zfs/language-courses-for-students/spanish/spanish-a1 | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
TRI-A1-182,DOMAIN_AGGREGATE,PED-04;PED-13,Multiple,CROSS_SOURCE_DOMAIN_AGGREGATE,MIXED_A1/A1-A2,Vivienda,,DOMAIN,DOMAIN_CONVERGENCE,NOT_APPLICABLE,,,NOT_APPLICABLE,DOMAIN_CONVERGENCE,NOT_A_LEXEME_GATE,NOT_A_LEXEME_GATE,2,NO_CHANGE,NO,AGGREGATED,Counts only sources with an explicit assertion recorded in this ledger; domain convergence does not authorize every lexical item within the domain.,https://edinumen.es/hablamos/pdf/hablamos_compacto_a1.pdf | https://www.usj.es/sites/default/files/content/Guida%20docente_Course%20guide%20Spanish%20A1_VR-C2.pdf,1.18
