record_id,record_type,pcic_section,source_short_label,normalized_family,domain,source_grading,a1_status,a1_evidence_gate,pedagogical_action,language_requirement,assessment_status,platform_hook,cross_phase_link,notes,source_url,curriculum_version
LP-A1-098,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.5,Decisión de procedimientos,TASK_PROCEDURE_SELECTION,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-099,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.1.6,Monitorización del proceso,TASK_PROCESS_MONITORING,TASK_PLANNING,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-100,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.2.1,Procesamiento y asimilación,TASK_LANGUAGE_PROCESSING_APPLICATION,TASK_EXECUTION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-101,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.2.2,Gestión afectiva,TASK_AFFECTIVE_REGULATION_APPLICATION,TASK_EXECUTION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-102,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.2.3,Cooperación,TASK_COOPERATION_APPLICATION,TASK_EXECUTION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-103,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.3.1,Evaluación del producto,TASK_PRODUCT_EVALUATION,TASK_EVALUATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-104,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.3.2,Contribución a objetivos,TASK_GOAL_CONTRIBUTION_EVALUATION,TASK_EVALUATION,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-105,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.4.1,Corrección y reparación,TASK_PRODUCT_REPAIR,TASK_REPAIR_TRANSFER,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-106,PCIC13_PROCEDURE_FAMILY_UNGRADED,2.4.2,Transferencia a otras situaciones,TASK_STRATEGY_TRANSFER,TASK_REPAIR_TRANSFER,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,UNSCALED_PCIC_LEARNING_POOL,AVAILABLE_FOR_TASK_CONDITIONAL_SELECTION,TASK_DEPENDENT; MAY_USE_L1/UI_SUPPORT,DO_NOT_USE_AS_LANGUAGE_LEVEL_PASS_FAIL,LearningStrategy / LearningStrategyEvent,PHASE7_LEXICON; PHASE8_TASKS; PHASE9_FORM; PHASE11_INTERCULTURAL_WHEN_RELEVANT,Normalized procedural family and locator only; consult the source for exact protected formulation/examples.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-107,PCIC13_SECTION_SUMMARY,1.1.1,,METACOGNITIVE_AWARENESS_AND_REGULATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-108,PCIC13_SECTION_SUMMARY,1.1.2,,LEARNING_PLANNING,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-109,PCIC13_SECTION_SUMMARY,1.1.3,,RESOURCE_OPPORTUNITY_MANAGEMENT,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-110,PCIC13_SECTION_SUMMARY,1.2.1,,ATTENTION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-111,PCIC13_SECTION_SUMMARY,1.2.2,,ELABORATION_INTEGRATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-112,PCIC13_SECTION_SUMMARY,1.2.3,,MEMORY_STORAGE,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-113,PCIC13_SECTION_SUMMARY,1.2.4,,INFORMATION_RETRIEVAL,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-114,PCIC13_SECTION_SUMMARY,1.2.5,,REHEARSAL_PRACTICE,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-115,PCIC13_SECTION_SUMMARY,1.2.6,,COMPENSATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-116,PCIC13_SECTION_SUMMARY,1.2.7,,PRODUCT_EVALUATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-117,PCIC13_SECTION_SUMMARY,1.2.8,,PRODUCT_REPAIR,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-118,PCIC13_SECTION_SUMMARY,1.3.1,,ANXIETY,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-119,PCIC13_SECTION_SUMMARY,1.3.2,,SELF_CONCEPT,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-120,PCIC13_SECTION_SUMMARY,1.3.3,,EMOTIONS_REACTIONS,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-121,PCIC13_SECTION_SUMMARY,1.3.4,,INTRINSIC_MOTIVATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-122,PCIC13_SECTION_SUMMARY,1.3.5,,EXTRINSIC_MOTIVATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-123,PCIC13_SECTION_SUMMARY,1.4.1,,COOPERATIVE_GROUP_PARTICIPATION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-124,PCIC13_SECTION_SUMMARY,1.4.2,,SOCIAL_INTERACTION_CONFLICT_MANAGEMENT,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-125,PCIC13_SECTION_SUMMARY,2.1,,TASK_PLANNING,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-126,PCIC13_SECTION_SUMMARY,2.2,,TASK_EXECUTION,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-127,PCIC13_SECTION_SUMMARY,2.3,,TASK_EVALUATION_CONTROL,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-128,PCIC13_SECTION_SUMMARY,2.4,,TASK_REPAIR_TRANSFER,SECTION_TAXONOMY,SINGLE_UNSCALED_LIST,NOT_AN_A1_ASSERTION_BY_PCIC,STRUCTURAL_SOURCE_TAXONOMY,CURRICULUM_ORGANIZATION_ONLY,NOT_APPLICABLE,NOT_A_LEARNING_OUTCOME_BY_ITSELF,LearningStrategyCategory,PHASE12,Structural grouping reconstructed from PCIC-13 headings.,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm,1.27
LP-A1-129,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK01,TASK_GOAL_PREVIEW,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,TASK_HEADER_ICON_OR_L1,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Identify what a task asks and its expected output,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-130,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK02,MICRO_GOAL_SELECTION,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,OPTIONAL_L1_OR_SIMPLE_UI,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Choose one small personal learning goal,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-131,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK03,SELF_ASSESS_LEXICAL_CONFIDENCE,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,EXISTING_LEXICAL_PANEL,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Mark vocabulary confidence using NEW / LEARNING / KNOWN,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-132,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK04,CONTEXT_RETRIEVAL_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,LEXICAL_HISTORY_PANEL,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Look back at earlier story contexts before requesting an explanation,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-133,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK05,HELP_SEEKING_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,HELP_BUTTON_OR_SIMPLE_LANGUAGE,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,"Request meaning, example, repetition or help when blocked",https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
LP-A1-134,EARLY_A1_AUTONOMY_TOOLKIT_NON_NORMATIVE,CROSSWALK,TK06,SELECTIVE_ATTENTION_STRATEGY,EARLY_IMPLEMENTATION,EDITORIAL_IMPLEMENTATION_NOT_PCIC_LEVEL,A1_IMPLEMENTATION_CANDIDATE_NON_NORMATIVE,LOW_LANGUAGE_DEMAND_PLUS_PCIC13_FAMILY_ALIGNMENT,IMPLEMENT_OPTIONALLY_FROM_A1_WITH_SCAFFOLDING,CAN_BE_DONE_WITH_ICONS_L1_OR_MINIMAL_SPANISH,FORMATIVE_USAGE_EVENT_ONLY,VISUAL_HIGHLIGHTING,PLATFORM_ARCHITECTURE; PHASE7_LEXICAL_HISTORY; PHASE16_SEQUENCING_FUTURE,Highlight or focus on one target feature in input,https://cvc.cervantes.es/Ensenanza/biblioteca_ele/plan_curricular/niveles/13_procedimientos_aprendizaje_inventario.htm ; https://cvc.cervantes.es/ensenanza/biblioteca_ELE/plan_curricular/niveles/01_objetivos_relacion_a1-a2.htm,1.27
